ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|53f2ff29f41fb3994a674e8b550df5e8|2023-05-29|03:28:41|1685311200|shopping_net|134.21|0|fraud_Nike|38.738312|-98.901253
298-61-1852|4084444321139889|Michael|Wilson|M|2681 Brown St|CityJackson|PA|40761|41.1747|-78.7148|379254|Clerk|1967-12-30|474226661953|adults_50up_male_rural.json|da187a74c2d1587de1176324ca09962a|2023-10-06|16:09:08|1696543200|home|147.18|0|fraud_CVS|39.257243|-78.575142
858-48-2446|4700265102002248|Jennifer|Garcia|F|7727 Thompson St|CityDavis|MO|92555|36.6584|-92.3856|436175|Teacher|1971-08-26|381129977243|adults_50up_female_rural.json|8e370cbf95e9d609757ee16adb19bb5c|2023-06-13|18:08:30|1686607200|health_fitness|268.29|0|fraud_Walgreens|36.409721|-95.191191
204-95-2493|4933023221600210|Elizabeth|Martin|F|5598 Martin St|CityDavis|OH|64461|41.8451|-81.7706|45411|Technician|1990-11-25|823924824050|adults_2550_female_urban.json|d280b01c1820d386a6a32618737b383e|2023-07-18|22:39:19|1689631200|misc_pos|39.68|0|fraud_Spotify|42.284971|-80.91434
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|ac0a84648f2fae06721b345e4fbf6b90|2023-04-19|19:41:16|1681855200|travel|238.37|0|fraud_HomeDepot|41.580012|-117.186554
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|018c93a6f55569d232909610956296b8|2023-11-02|15:07:00|1698879600|grocery_net|231.74|0|fraud_Nike|38.637994|-83.436917
215-78-4019|4373657728873709|Jennifer|Anderson|F|9755 Young St|CityTaylor|TX|97721|31.501|-98.2255|300968|Manager|2002-12-20|185020001255|young_adults_female_urban.json|c56b392e96ca1ccd9fd493ded70ce497|2023-08-16|09:33:40|1692136800|shopping_net|30.4|0|fraud_Nike|32.171852|-99.550993
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|898f63ed4ed76aef6a3e9a86853bc01a|2023-12-22|01:31:07|1703199600|grocery_net|208.43|0|fraud_Nike|46.460291|-123.782134
298-59-5920|4829789743132412|James|Smith|M|1327 Taylor St|CityAllen|PA|92477|42.1403|-78.32|253526|Accountant|1985-04-09|827426324857|adults_2550_male_rural.json|60f6eede77bbea757387dab7e0ce04d5|2023-10-18|15:56:57|1697580000|grocery_pos|111.18|0|fraud_PetSmart|40.33618|-80.373353
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|8c1380b060c3016c4cdf68e0096d168b|2023-03-06|05:14:21|1678057200|kids_pets|194.93|0|fraud_BestBuy|50.785791|-124.19965
794-49-3560|4826291924194357|John|Johnson|M|3141 Taylor St|CitySmith|OR|74300|44.8068|-118.6132|157210|Sales Rep|1999-02-17|906544694654|young_adults_male_urban.json|6132f3e4c862d5991ac036cd94abb9ba|2023-03-10|00:45:28|1678402800|personal_care|163.34|0|fraud_Nike|43.058652|-117.99642
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|7d996d6184b4b268af03d688ef811ceb|2023-12-08|14:34:43|1701990000|gas_transport|140.62|0|fraud_BestBuy|25.666303|-81.781441
715-76-4419|4936813150533778|Linda|Davis|F|5215 Smith St|CityDavis|KS|58030|38.0822|-96.7363|155175|Technician|1982-07-24|316873517504|adults_2550_female_rural.json|fb56819d9632e5bd1d58e3cf66af3f63|2023-02-24|16:44:18|1677193200|personal_care|25.79|0|fraud_McDonalds|36.088719|-95.358166
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|9876e2861a639aaade406d8d4063ffaf|2023-04-29|05:17:08|1682719200|misc_pos|125.06|0|fraud_Target|37.942412|-82.270618
315-77-7304|4970698024394902|Susan|Moore|F|4031 Brown St|CityGarcia|GA|91347|31.5493|-82.4985|102524|Driver|1984-11-11|903809009189|adults_2550_female_rural.json|9926eeb3f9014f76aebaa7c9be502540|2023-06-05|11:38:54|1685916000|health_fitness|98.1|0|fraud_Lyft|33.965709|-80.660685
255-18-5022|4455776289833610|David|Brown|M|2625 Miller St|CityYoung|CO|59893|37.4237|-104.9674|211173|Technician|1998-07-25|282127028315|adults_2550_male_urban.json|2c406cd1022bb862588cbe5e72a1ab71|2023-12-14|06:13:47|1702508400|food_dining|155.83|0|fraud_Target|38.459814|-102.170927
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|c7aee9949dead6fe3de93023dd4935e8|2023-01-14|00:55:11|1673650800|entertainment|210.03|0|fraud_Uber|50.215447|-91.321004
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|d573f9a70d6811b526c6709eeb928309|2023-10-06|09:51:52|1696543200|misc_pos|158.46|0|fraud_Walgreens|34.52892|-85.461091
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|4847c0f91573bc7cb1a246149d824487|2023-12-10|09:09:52|1702162800|grocery_net|46.35|0|fraud_BestBuy|36.263919|-97.5036
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|a7a33ded657e0b4bc52ea89b59004768|2023-03-31|04:00:43|1680213600|grocery_net|259.27|0|fraud_BP|41.56402|-74.885983
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|3da601b82c93cc53153c7e34e5091603|2023-05-17|10:30:37|1684274400|personal_care|259.7|0|fraud_McDonalds|40.758412|-86.433816
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|233f588530dcf9e021a7987807a0d0b8|2023-10-12|09:29:07|1697061600|misc_pos|95.73|0|fraud_BP|42.185268|-93.367554
625-42-9636|4118005902120515|Mary|Taylor|F|8715 Williams St|CityWilliams|NY|84813|41.2509|-74.198|230850|Driver|1978-03-11|965707898093|adults_2550_female_urban.json|a71d2267ac7dbba655790ec858fa42bb|2023-08-18|08:55:05|1692309600|misc_net|187.25|0|fraud_BP|40.100586|-76.465745
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|f0c8d998d25c93884a0b216aef7adeec|2023-06-27|17:05:50|1687816800|health_fitness|120.77|0|fraud_CVS|25.321304|-80.485566
204-95-2493|4933023221600210|Elizabeth|Martin|F|5598 Martin St|CityDavis|OH|64461|41.8451|-81.7706|45411|Technician|1990-11-25|823924824050|adults_2550_female_urban.json|8c6276e43a716775db9939e9a02cbe82|2023-04-06|22:44:31|1680732000|shopping_pos|156.18|0|fraud_McDonalds|39.06397|-81.652315
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|c1c564f93000f781eb839cb1a93299c8|2023-10-28|07:35:04|1698444000|personal_care|12.76|0|fraud_HomeDepot|39.542027|-101.495847
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|f684664871e5bee52b49504e067d3b1e|2023-03-05|08:13:12|1677970800|misc_pos|82.49|0|fraud_Marriott|39.192844|-93.833056
621-12-4127|4214584672819529|William|Brown|M|4719 Allen St|CityGarcia|FL|65567|26.0284|-81.4171|137750|Accountant|1986-12-01|467675779351|adults_2550_male_urban.json|45d73d03835443b3f6684230cc216782|2023-12-04|22:53:06|1701644400|kids_pets|215.24|0|fraud_Walmart|26.046857|-80.463057
840-91-6386|4284720082337935|Michael|Brown|M|6259 White St|CityAllen|MO|58326|38.3042|-90.6708|139177|Clerk|1958-04-24|238252055672|adults_50up_male_rural.json|8f9f870da439e823484d5f178d85bf90|2023-04-02|04:06:39|1680386400|gas_transport|137.95|0|fraud_Target|36.631014|-88.07336
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|6376094fc9001bd13287686a6a4e4821|2023-05-22|09:38:08|1684706400|misc_pos|94.11|0|fraud_BP|28.399914|-81.491025
840-91-6386|4284720082337935|Michael|Brown|M|6259 White St|CityAllen|MO|58326|38.3042|-90.6708|139177|Clerk|1958-04-24|238252055672|adults_50up_male_rural.json|4a32c5fa24f2f72c052b0439f05bc291|2023-02-27|19:08:14|1677452400|home|223.73|0|fraud_Uber|37.00276|-89.640514
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|4512d2aec8f07f04b230de96251c3352|2023-11-24|11:08:30|1700780400|home|229.91|0|fraud_Shell|36.244529|-85.84046
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|8e7918b5f9ec53d42bd581fd7995c851|2023-09-02|07:27:16|1693605600|home|168.58|0|fraud_HomeDepot|42.152223|-76.869391
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|c5d8e0abcc24da40e923be1d14f3bbce|2023-08-06|10:49:53|1691272800|grocery_net|27.79|0|fraud_Amazon|43.721127|-85.905389
298-59-5920|4829789743132412|James|Smith|M|1327 Taylor St|CityAllen|PA|92477|42.1403|-78.32|253526|Accountant|1985-04-09|827426324857|adults_2550_male_rural.json|b8c39bf7b0c6ab0eaf8443683ab5108c|2023-10-09|15:01:14|1696802400|home|87.84|0|fraud_Walgreens|42.76059|-78.144361
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|1812277f4067f8140e4bf2f8e167680f|2023-07-28|10:46:20|1690495200|misc_pos|212.84|0|fraud_Amazon|41.652878|-94.112343
575-13-5437|4236744871104395|Jessica|Garcia|F|6568 Moore St|CityThomas|IN|33790|39.1533|-87.6091|405436|Analyst|2000-02-02|324448818248|young_adults_female_urban.json|03dea844635a1ef278c758e9392ecccf|2023-10-27|18:37:41|1698357600|kids_pets|104.56|0|fraud_DeltaAirlines|37.840956|-90.149951
222-20-1608|4153284316624493|John|Smith|M|9628 Smith St|CityTaylor|FL|28108|29.9529|-80.9668|407244|Accountant|1996-10-10|261341477341|adults_2550_male_rural.json|95a85a02d55351c37fed10bb48162431|2023-03-01|10:55:45|1677625200|personal_care|41.18|0|fraud_Lyft|31.434435|-83.603507
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|801910fb649b8e68774373171e6a91a4|2023-04-10|02:43:54|1681077600|food_dining|191.45|0|fraud_PetSmart|40.320182|-102.84972
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|ca7c79992e7a583de417da715a309422|2023-06-12|13:26:18|1686520800|shopping_pos|222.79|0|fraud_CVS|29.63408|-84.264834
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|099d0e782b6027aace26c5206b060517|2023-10-02|15:24:03|1696197600|grocery_pos|99.09|0|fraud_BestBuy|46.858607|-73.306873
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|e3e417bd47802dd80a9c2a269d8c1db6|2023-11-26|05:37:01|1700953200|health_fitness|184.81|0|fraud_Amazon|37.988396|-106.330128
876-86-8502|4385089496100353|Joseph|Allen|M|2741 Thompson St|CityWhite|FL|18369|29.8527|-80.9865|376773|Driver|1987-07-27|675606944112|adults_2550_male_urban.json|61b68238ee571dd6a61b5ca65e74b3db|2023-12-24|13:56:41|1703372400|entertainment|76.41|0|fraud_Spotify|32.495193|-80.852693
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|57cd0fa6ee1367f5ee05b407a28c7cff|2023-07-07|15:43:31|1688680800|personal_care|125.7|0|fraud_Uber|41.308566|-75.559789
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|80a270d7c586002941d93f443378c9f1|2023-09-02|13:08:01|1693605600|grocery_net|130.09|0|fraud_Spotify|35.945461|-85.662258
564-35-9641|4024859491386256|William|Jackson|M|4602 Young St|CityJackson|NY|43466|42.9083|-76.9895|187973|Nurse|2004-07-19|599678238093|young_adults_male_urban.json|6110145385a27100cd318ed62835ff95|2023-02-11|17:56:26|1676070000|grocery_pos|65.63|0|fraud_Kroger|41.478468|-79.971812
878-20-3668|4694262435642885|Richard|Moore|M|7161 Garcia St|CityJohnson|CA|28835|39.12|-121.9327|394692|Manager|2002-01-14|623004948298|young_adults_male_urban.json|4fd42099e64eda99d515688b9fc0bcbd|2023-05-09|02:46:20|1683583200|entertainment|262.83|0|fraud_Nike|39.740696|-119.475124
588-50-5549|4139796998127657|Susan|Thomas|F|5450 Smith St|CityMoore|VA|83765|38.2331|-77.8516|436799|Clerk|2002-05-31|203077066182|young_adults_female_urban.json|8de7e1f168b12e102503e4f4ce0f0dc5|2023-03-04|21:36:12|1677884400|grocery_pos|193.31|0|fraud_Kroger|37.689947|-76.353082
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|8c429e0342610c016d135e005da5428c|2023-01-09|13:58:00|1673218800|misc_net|215.44|0|fraud_Amazon|41.208384|-81.057969
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|8ae25f0d396906ca395aff46a4214871|2023-08-09|14:02:14|1691532000|misc_pos|38.08|0|fraud_Nike|37.437002|-83.235477
602-66-6087|4559207160745413|James|Williams|M|2200 Williams St|CitySmith|TN|86969|37.4451|-84.9939|155960|Analyst|2002-04-27|373555088256|young_adults_male_urban.json|cf05f9dafbb8365233677e7870d66ef9|2023-09-21|10:27:15|1695247200|entertainment|172.66|0|fraud_Uber|39.654078|-87.575309
881-36-2189|4662864212763581|Mary|Thomas|F|3627 Young St|CityJones|IN|95467|38.1059|-86.2127|380633|Sales Rep|1988-03-19|960060931341|adults_2550_female_rural.json|58bea9b0e55fc31a9b3e31660f765ac7|2023-12-24|13:52:49|1703372400|shopping_pos|234.66|0|fraud_DeltaAirlines|35.78459|-84.622781
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|ab0a98df89b632b4798facebf8d31304|2023-06-23|08:56:47|1687471200|travel|228.81|0|fraud_Uber|37.049666|-85.479729
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|e3233500ef52f4686c8c8a9f0b7b8b2a|2023-06-21|19:34:20|1687298400|misc_net|204.86|0|fraud_HomeDepot|36.95592|-88.190715
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|6e0cf00e0ced4cc83a5da2dbf97d7823|2023-04-22|14:07:07|1682114400|food_dining|32.56|0|fraud_Netflix|41.383436|-104.213038
579-52-8267|4331568997342551|William|Thomas|M|1463 Taylor St|CityYoung|IN|19876|38.813|-86.8648|89306|Clerk|1982-09-03|568605162223|adults_2550_male_rural.json|2cd84ace88969ba2f9b4e26566763d67|2023-03-01|11:28:27|1677625200|home|246.73|0|fraud_CVS|37.805718|-86.331122
631-79-7650|4536068035947636|Patricia|Jackson|F|3166 Jackson St|CityMiller|IN|69032|41.3049|-87.7526|11710|Clerk|1957-09-09|562800583170|adults_50up_female_rural.json|023b1e14f69bbade0d06877fcd2f465e|2023-12-17|09:02:22|1702767600|shopping_pos|250.35|0|fraud_CVS|40.518702|-85.724934
559-21-8556|4370798024232580|Michael|Young|M|2570 Brown St|CityAnderson|OR|46827|44.6984|-122.3898|432928|Teacher|2001-09-13|934088489962|young_adults_male_urban.json|ab315f307887cce96f511e2530bac669|2023-02-08|07:16:19|1675810800|shopping_net|134.02|0|fraud_Marriott|47.579446|-125.317185
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|7678d7b98ce6f4e0545f264e7210a71e|2023-06-19|08:36:25|1687125600|entertainment|152.51|0|fraud_BP|41.375138|-97.755488
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|114ea8043675b09537f1e40647f236d6|2023-08-06|01:27:40|1691272800|health_fitness|27.1|0|fraud_Netflix|37.373393|-91.293437
374-33-1550|4477877274023745|David|Thompson|M|3378 Smith St|CityJackson|OR|97983|44.0469|-121.1432|66957|Sales Rep|1979-06-30|475200431734|adults_2550_male_urban.json|397047c4a8bba3bf239843b019260160|2023-07-04|04:28:32|1688421600|personal_care|245.63|0|fraud_Lyft|43.853807|-118.309438
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|5af5dfe15bc28b92d7748f290114673e|2023-09-12|23:49:12|1694469600|shopping_pos|239.23|0|fraud_Shell|43.679723|-92.420487
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|abd85aef98185e6829c2f5b1435538b3|2023-01-21|23:29:34|1674255600|kids_pets|255.6|0|fraud_Marriott|40.677186|-104.517668
222-20-1608|4153284316624493|John|Smith|M|9628 Smith St|CityTaylor|FL|28108|29.9529|-80.9668|407244|Accountant|1996-10-10|261341477341|adults_2550_male_rural.json|17dc7f6136174262effed59f4904d2c8|2023-07-17|13:22:39|1689544800|personal_care|145.73|0|fraud_PetSmart|28.356674|-83.181261
750-13-2614|4329861212332785|Sarah|Davis|F|9960 Williams St|CityJohnson|TN|16941|35.0275|-88.2072|122364|Engineer|1964-11-17|230071769979|adults_50up_female_rural.json|37a3c985ca89d3ad883ad93a56e71df4|2023-12-15|14:27:11|1702594800|shopping_net|267.24|0|fraud_CVS|33.013239|-88.693394
524-21-7177|4226909349050883|David|Martin|M|1159 Smith St|CityMartin|CA|48213|38.6067|-119.548|312121|Teacher|1964-07-06|702832595213|adults_50up_male_rural.json|31eb11dc0b44cd29f5fbc7fbae1c2633|2023-03-11|18:55:43|1678489200|misc_pos|17.77|0|fraud_Nike|38.116789|-119.653787
876-86-8502|4385089496100353|Joseph|Allen|M|2741 Thompson St|CityWhite|FL|18369|29.8527|-80.9865|376773|Driver|1987-07-27|675606944112|adults_2550_male_urban.json|05111142bb8af7908be9ddaf77a11f5d|2023-09-15|13:22:38|1694728800|food_dining|193.95|0|fraud_Shell|30.046311|-82.191848
434-12-1955|4722359350596449|James|Davis|M|4227 Smith St|CityJackson|MO|61798|36.598|-91.8062|295161|Nurse|1956-10-19|515689507225|adults_50up_male_rural.json|26bb031c0701a3bee8e3c206702b51de|2023-06-16|05:41:52|1686866400|kids_pets|184.68|0|fraud_Spotify|39.534237|-91.037236
897-69-4682|4814020384666033|Linda|Wilson|F|8948 Brown St|CityWilson|PA|23547|40.9288|-75.9211|398667|Clerk|1963-02-16|250275627916|adults_50up_female_rural.json|c2b9c11f3cc77f712617d833bd7e05f0|2023-01-01|05:35:19|1672527600|health_fitness|55.12|0|fraud_HomeDepot|40.378087|-78.678373
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|c298bf4ae102d73c6a9adf04918e9def|2023-09-22|00:31:34|1695333600|food_dining|216.99|0|fraud_Netflix|45.808257|-121.245961
588-50-5549|4139796998127657|Susan|Thomas|F|5450 Smith St|CityMoore|VA|83765|38.2331|-77.8516|436799|Clerk|2002-05-31|203077066182|young_adults_female_urban.json|414e3087e53701ad4da44c09e184f406|2023-08-09|11:49:43|1691532000|kids_pets|163.37|0|fraud_Uber|41.139851|-75.625394
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|c910d5a92679ead6285e498a255ec3ce|2023-05-26|02:48:24|1685052000|personal_care|87.81|0|fraud_Nike|41.838337|-85.674393
